Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
1,34,0,3,5,2,1,0,27,3,2,4,2313.0,1775,538.0,0.773,4317,68,0.545,0.767
1,60,0,1,0,2,1,0,50,5,1,3,1438.3,0,1438.3,0.578,4148,84,0.714,0.0
1,44,0,2,6,1,4,0,33,5,3,2,2337.0,698,1639.0,0.836,4048,83,0.886,0.299
1,49,0,2,3,1,1,0,39,5,3,4,2720.0,1926,794.0,0.602,3806,61,0.794,0.708
1,44,1,2,2,3,3,0,37,3,1,3,1965.0,1021,944.0,0.516,3968,57,0.781,0.52
1,52,0,0,4,2,4,0,40,4,3,2,1438.3,797,641.3,0.87,4673,69,0.568,0.554
1,47,0,1,3,1,4,0,41,3,3,4,2709.0,2034,675.0,0.606,4915,92,0.84,0.751
1,41,1,2,3,1,2,0,36,6,2,2,4499.0,0,4499.0,0.765,4906,75,0.667,0.0
1,47,1,3,1,3,2,0,36,4,1,2,2572.0,1093,1479.0,0.615,5038,86,0.83,0.425
1,56,1,1,5,3,2,0,43,5,1,4,3110.0,2378,732.0,0.974,3395,75,0.829,0.765
1,41,1,4,6,1,2,0,36,5,3,2,1734.0,857,877.0,0.752,4741,84,0.714,0.494
1,42,0,3,3,1,5,0,37,3,3,3,4540.0,2517,2023.0,0.89,4804,66,0.737,0.554
1,45,0,5,2,0,4,0,26,3,5,2,1438.3,1226,212.3,0.638,3889,60,0.818,0.852
1,54,0,4,2,2,4,0,45,6,2,2,1990.0,1747,243.0,0.924,5216,87,0.891,0.878
1,59,1,0,3,2,0,0,36,4,3,3,3422.0,1039,2383.0,0.475,3337,65,0.512,0.304
1,45,0,4,4,3,4,0,36,6,3,1,2192.0,1464,728.0,0.66,4905,89,0.978,0.668
1,43,0,2,6,1,4,0,33,4,2,2,5152.0,1713,3439.0,0.746,3919,57,1.036,0.332
1,41,1,4,1,3,4,0,31,6,2,1,2515.0,1767,748.0,0.665,4388,67,0.675,0.703
1,48,0,3,5,2,1,0,36,5,3,3,1906.0,1259,647.0,0.932,4634,54,0.862,0.661
1,39,1,1,3,3,1,0,28,5,2,4,2222.0,0,2222.0,0.843,4792,62,0.722,0.0
1,42,0,3,6,3,1,0,36,3,2,2,3015.0,0,3015.0,0.927,4277,80,0.951,0.0
1,48,1,3,5,2,1,0,36,6,3,2,3786.0,0,3786.0,0.715,3403,70,0.489,0.0
1,39,1,3,5,1,1,0,34,5,1,2,12078.0,1687,10391.0,0.482,2384,52,1.167,0.14
1,48,0,3,0,2,5,0,38,3,3,3,6448.0,1087,5361.0,0.868,4990,85,0.667,0.169
1,48,0,4,2,1,4,0,36,4,3,2,2620.0,2081,539.0,0.99,4867,67,0.763,0.794
1,49,1,2,5,1,2,0,35,3,3,3,13435.0,0,13435.0,0.747,3575,56,1.154,0.0
1,43,0,3,1,1,4,0,29,4,2,3,3186.0,2517,669.0,0.59,4197,84,0.909,0.79
1,42,0,4,2,1,1,0,27,3,1,1,1950.0,1062,888.0,0.48,3873,76,0.854,0.545
1,42,0,2,2,1,4,0,37,4,2,1,2250.0,1788,462.0,0.523,4908,71,1.152,0.795
1,58,0,1,1,1,4,0,47,5,3,4,2495.0,2061,434.0,0.849,4399,70,0.707,0.826
1,39,0,2,3,1,4,0,32,5,3,1,3086.0,2213,873.0,0.695,4684,81,0.8,0.717
1,53,0,2,2,1,4,0,49,4,2,4,1520.0,0,1520.0,0.566,4256,73,0.622,0.0
1,55,0,3,2,3,5,0,36,4,3,3,7869.0,1251,6618.0,0.722,4314,83,0.729,0.159
1,60,0,1,6,3,1,0,48,3,3,4,5362.0,2057,3305.0,0.763,4205,83,0.766,0.384
1,45,0,2,5,2,4,0,38,3,2,1,7486.0,1758,5728.0,0.613,4604,70,0.707,0.235
1,42,0,5,5,2,4,0,36,6,3,1,1438.3,0,1438.3,0.813,4653,78,0.95,0.0
1,51,0,2,2,2,5,0,32,3,3,1,8365.0,1504,6861.0,0.679,4778,88,0.956,0.18
1,49,0,4,1,2,4,0,42,5,1,4,7789.0,957,6832.0,0.724,3412,70,0.842,0.123
1,46,0,2,2,1,5,0,36,6,2,1,5547.0,0,5547.0,0.85,4585,79,0.795,0.0
1,37,0,2,2,0,4,0,36,4,3,3,1734.0,987,747.0,0.879,4727,67,0.914,0.569
1,41,0,4,6,1,4,0,31,4,3,4,2934.0,933,2001.0,0.898,4253,66,0.737,0.318
1,44,1,4,3,1,0,0,33,4,1,4,14527.0,2070,12457.0,0.525,3965,58,0.568,0.142
1,48,0,4,5,2,4,0,37,6,3,4,2646.0,872,1774.0,0.865,4246,80,0.739,0.33
1,47,1,3,0,2,3,0,38,5,3,3,8185.0,1556,6629.0,0.806,4527,83,0.93,0.19
1,46,1,5,3,2,1,0,37,3,2,3,6340.0,1985,4355.0,0.403,3536,61,0.419,0.313
1,62,1,1,2,2,3,0,51,6,2,3,5711.0,0,5711.0,0.583,4320,72,0.674,0.0
1,46,0,3,1,2,4,0,34,4,3,4,2258.0,1600,658.0,0.607,4275,76,0.551,0.709
1,44,0,3,0,1,1,0,34,3,1,2,3256.0,1013,2243.0,0.988,5079,81,0.841,0.311
1,50,1,3,3,1,2,0,35,3,3,2,14854.0,2136,12718.0,0.568,3659,68,0.581,0.144
1,49,1,4,0,0,0,0,41,3,1,1,7184.0,1207,5977.0,0.657,3244,58,1.0,0.168
1,48,1,3,6,3,1,0,37,3,2,4,6541.0,1119,5422.0,0.496,3902,63,0.432,0.171
1,62,1,0,5,2,1,0,52,6,1,2,9065.0,641,8424.0,0.788,4693,83,0.627,0.071
1,57,1,3,3,2,3,0,38,4,3,1,12663.0,1028,11635.0,0.791,3297,54,0.688,0.081
1,48,0,2,0,2,4,0,35,3,3,1,1438.3,816,622.3,0.842,4777,69,0.917,0.567
1,39,0,5,2,2,4,0,33,5,2,2,1438.3,668,770.3,0.931,5205,78,0.773,0.464
1,45,0,3,3,1,5,0,34,4,2,1,5056.0,0,5056.0,0.905,4428,78,0.696,0.0
1,43,1,2,0,1,3,0,24,6,1,4,1669.0,0,1669.0,0.698,3591,59,0.788,0.0
1,49,0,2,3,1,4,0,39,5,3,1,2992.0,1845,1147.0,0.707,4339,84,0.75,0.617
1,38,0,1,1,2,4,0,26,5,2,4,1934.0,985,949.0,0.72,4019,78,0.857,0.509
1,42,0,4,5,2,4,0,36,6,2,1,1734.0,0,1734.0,0.593,4092,76,1.054,0.0
1,42,0,4,5,2,4,0,32,3,3,4,1438.3,838,600.3,0.61,3910,75,0.63,0.583
1,48,1,2,5,2,1,0,44,3,1,2,9673.0,0,9673.0,0.655,3541,87,0.851,0.0
1,56,0,2,1,2,1,0,38,5,1,4,3609.0,1026,2583.0,0.67,4318,81,0.588,0.284
1,39,1,2,2,2,1,0,26,6,3,2,6423.0,0,6423.0,1.051,4295,70,0.795,0.0
1,52,0,2,0,1,1,0,41,3,1,1,3224.0,2111,1113.0,0.601,3707,74,0.682,0.655
1,44,0,3,3,1,4,0,34,5,3,2,4135.0,1606,2529.0,0.734,3334,56,0.6,0.388
1,44,1,1,6,1,2,0,33,6,2,3,4969.0,1187,3782.0,0.714,3878,82,0.783,0.239
1,41,0,3,0,2,1,0,37,3,3,3,8376.0,1219,7157.0,0.644,4015,77,0.75,0.146
1,44,1,2,6,2,3,0,31,5,5,2,3454.0,2065,1389.0,0.816,4026,67,0.718,0.598
1,49,1,3,3,1,2,0,29,4,3,1,1438.3,535,903.3,0.678,3016,80,0.739,0.372
1,45,0,3,2,3,4,0,32,6,1,3,2900.0,2018,882.0,0.705,4467,79,0.756,0.696
1,41,0,4,1,2,4,0,36,4,3,4,2687.0,1317,1370.0,0.58,4096,76,0.727,0.49
1,40,0,3,3,0,1,0,28,4,1,4,4464.0,1418,3046.0,0.92,3870,73,0.46,0.318
1,51,0,2,2,2,1,0,45,5,1,3,1438.3,869,569.3,0.791,4124,59,0.967,0.604
1,42,1,4,5,1,2,0,36,5,3,3,2966.0,2371,595.0,0.969,4416,83,0.844,0.799
1,38,0,2,3,1,1,0,31,4,2,4,1593.0,1091,502.0,0.87,4136,67,0.718,0.685
1,41,0,2,5,2,4,0,31,5,3,3,2450.0,1490,960.0,0.747,3778,64,0.684,0.608
1,53,0,3,2,0,4,0,42,3,2,4,1529.0,563,966.0,0.785,4220,83,0.844,0.368
1,45,0,3,2,2,1,0,36,5,2,2,6274.0,883,5391.0,0.626,4726,82,0.708,0.141
1,43,0,4,6,2,4,0,33,5,2,4,1438.3,0,1438.3,0.679,3932,62,0.771,0.0
1,41,0,3,2,1,4,0,27,6,1,2,2134.0,1085,1049.0,0.656,4224,75,1.027,0.508
1,51,0,2,5,1,1,0,36,6,3,3,3359.0,873,2486.0,0.785,4572,81,0.688,0.26
1,47,1,3,2,1,3,0,41,6,1,4,11997.0,1424,10573.0,0.749,4125,80,0.86,0.119
1,41,0,2,2,1,4,0,32,3,3,2,3302.0,1980,1322.0,0.625,3899,65,0.711,0.6
1,53,0,3,4,1,4,0,43,4,3,4,1438.3,0,1438.3,0.939,4075,71,0.614,0.0
1,46,0,3,5,1,1,0,36,6,3,2,13387.0,0,13387.0,0.746,3706,81,0.62,0.0
1,46,0,2,3,2,4,0,36,3,3,4,2283.0,1020,1263.0,0.944,3687,68,1.125,0.447
1,49,0,5,3,1,1,0,33,6,3,2,2506.0,1549,957.0,0.752,4747,91,0.936,0.618
1,47,0,1,5,2,4,0,36,5,2,3,1438.3,735,703.3,0.762,4220,87,0.673,0.511
1,42,1,4,5,3,3,0,36,6,5,1,2447.0,2195,252.0,0.717,4544,80,0.667,0.897
1,54,0,2,5,2,4,0,41,5,2,4,1438.3,814,624.3,0.675,4217,72,0.5,0.566
1,41,1,2,2,1,3,0,35,3,3,4,10873.0,1514,9359.0,0.879,5089,82,0.783,0.139
1,42,0,3,3,2,1,0,30,4,2,3,10136.0,0,10136.0,0.428,4429,78,0.472,0.0
1,52,0,3,3,1,4,0,36,4,2,3,2187.0,1094,1093.0,0.843,4222,61,0.649,0.5
1,60,0,0,5,2,4,0,48,3,2,3,3302.0,2517,785.0,0.785,4613,85,0.932,0.762
1,48,1,3,2,2,3,0,37,3,3,2,3034.0,468,2566.0,0.553,4172,66,0.784,0.154
1,46,0,1,6,2,4,0,40,4,2,2,1438.3,0,1438.3,0.756,4692,91,0.596,0.0
1,50,0,2,2,2,5,0,36,6,2,4,2611.0,1824,787.0,0.711,4232,80,0.633,0.699
1,54,0,2,1,1,1,0,43,5,3,2,2222.0,1398,824.0,0.785,3960,79,0.756,0.629
1,54,0,4,0,2,5,0,48,3,2,2,9723.0,1307,8416.0,0.803,4043,76,0.9,0.134
1,51,0,2,6,1,4,0,33,3,1,4,4941.0,786,4155.0,0.833,3822,50,1.083,0.159
1,34,0,2,2,2,5,0,24,6,3,3,3095.0,2010,1085.0,0.668,3901,77,0.711,0.649
1,60,0,0,2,3,4,0,36,4,3,1,3828.0,0,3828.0,0.599,4470,58,0.812,0.0
1,49,0,2,5,2,4,0,36,6,2,2,2182.0,1722,460.0,0.937,5377,86,0.654,0.789
1,51,1,2,6,2,2,0,42,3,3,2,13906.0,1430,12476.0,0.772,3856,68,1.061,0.103
1,50,1,1,3,1,3,0,36,6,3,2,10588.0,994,9594.0,0.786,4623,84,0.585,0.094
1,40,1,4,2,1,3,0,36,3,3,2,2165.0,1465,700.0,0.622,3672,64,0.73,0.677
1,45,1,4,0,1,2,0,26,6,2,2,3035.0,1498,1537.0,0.903,4275,67,0.675,0.494
1,45,0,3,3,2,5,0,25,4,2,1,1986.0,1042,944.0,0.593,4303,59,0.788,0.525
1,47,0,4,2,2,4,0,37,4,3,2,1438.3,780,658.3,0.66,4422,59,0.844,0.542
1,51,0,4,2,2,4,0,39,3,2,1,2847.0,2082,765.0,0.787,3672,59,0.553,0.731
1,43,1,2,4,1,0,0,36,3,3,2,10700.0,1346,9354.0,0.639,4054,68,0.7,0.126
1,42,0,3,2,2,4,0,35,3,2,2,2555.0,1587,968.0,1.088,4193,79,0.881,0.621
1,55,0,2,6,2,4,0,36,3,1,2,2850.0,2517,333.0,0.625,4320,85,0.735,0.883
1,59,1,1,3,2,2,0,51,6,2,4,8973.0,1300,7673.0,0.568,4699,72,0.714,0.145
1,58,0,1,6,2,1,0,53,3,3,1,6960.0,1536,5424.0,0.437,3112,79,0.549,0.221
1,60,0,2,0,1,4,0,41,6,2,2,4167.0,0,4167.0,0.917,5039,85,0.809,0.0
1,49,0,2,5,1,5,0,36,4,3,2,5099.0,1178,3921.0,0.912,3819,82,0.864,0.231
1,42,0,4,2,0,5,0,36,3,3,1,2782.0,1782,1000.0,0.853,4669,93,0.755,0.641
1,44,0,3,2,1,4,0,27,3,1,4,1480.0,1017,463.0,1.008,5245,80,0.86,0.687
1,56,1,1,3,2,3,0,45,4,1,3,5070.0,0,5070.0,1.01,3651,76,0.652,0.0
1,52,1,2,6,2,3,0,41,3,3,1,2757.0,1425,1332.0,0.574,3992,76,1.054,0.517
1,54,1,2,6,1,3,0,43,6,3,2,5774.0,1519,4255.0,0.458,4444,70,0.667,0.263
1,55,1,2,2,1,2,0,44,6,6,3,6054.0,1103,4951.0,0.613,3998,80,0.739,0.182
1,43,0,2,6,1,4,0,31,6,3,3,2069.0,839,1230.0,0.923,4117,70,0.707,0.406
1,47,0,4,2,1,4,0,37,3,1,3,2447.0,1973,474.0,0.476,4784,75,0.562,0.806
1,56,0,1,5,1,4,0,47,6,1,2,3022.0,1627,1395.0,0.835,4390,82,0.783,0.538
1,44,0,2,2,1,4,0,36,5,1,3,4473.0,0,4473.0,0.543,4047,56,0.75,0.0
1,54,0,1,1,3,4,0,43,4,6,4,5267.0,0,5267.0,0.631,4196,81,0.588,0.0
1,37,1,3,2,2,3,0,29,6,2,4,7199.0,1274,5925.0,0.639,4552,100,0.786,0.177
1,49,0,2,2,1,4,0,38,3,4,2,1438.3,0,1438.3,0.584,4497,79,0.612,0.0
1,47,0,5,6,2,1,0,40,4,3,4,3888.0,2517,1371.0,0.641,4377,88,0.725,0.647
1,49,0,3,2,3,4,0,36,4,3,3,2705.0,1681,1024.0,0.577,4265,87,0.776,0.621
1,41,1,4,2,1,3,0,27,4,2,4,12270.0,0,12270.0,0.543,4578,67,0.811,0.0
1,54,0,2,5,2,4,0,43,6,1,4,3006.0,633,2373.0,0.733,5177,66,0.65,0.211
1,39,1,2,5,2,3,0,36,6,2,4,7901.0,1184,6717.0,0.863,3667,66,0.784,0.15
1,38,1,0,3,2,3,0,29,3,3,2,5983.0,1885,4098.0,0.601,4141,65,0.711,0.315
1,64,1,0,0,2,1,0,53,6,3,2,7362.0,1907,5455.0,0.693,4065,65,0.711,0.259
1,55,1,2,1,2,3,0,36,6,3,3,3046.0,2415,631.0,0.492,3153,57,0.583,0.793
1,55,1,2,3,2,0,0,49,6,3,4,3029.0,1505,1524.0,0.56,2394,50,0.471,0.497
1,58,1,0,2,0,5,0,36,4,2,2,9097.0,1656,7441.0,0.813,4174,85,0.7,0.182
1,51,0,2,5,2,4,0,44,6,1,4,1438.3,0,1438.3,0.827,4488,84,0.826,0.0
1,58,1,3,5,3,3,0,46,3,1,3,2375.0,1163,1212.0,0.917,4769,80,0.905,0.49
1,42,0,3,5,1,5,0,30,3,2,1,3549.0,0,3549.0,0.584,3921,63,0.8,0.0
1,45,1,5,2,2,4,0,36,4,2,1,2718.0,1474,1244.0,0.71,3542,59,0.639,0.542
1,60,0,0,2,1,4,0,51,6,1,2,2230.0,1796,434.0,0.637,4929,61,0.488,0.805
1,55,0,2,5,1,4,0,43,6,2,3,2736.0,993,1743.0,1.06,4078,85,0.977,0.363
1,51,0,2,3,1,4,0,37,3,2,1,2258.0,1250,1008.0,0.611,4368,75,0.596,0.554
1,50,1,4,2,1,3,0,31,6,3,2,11882.0,1472,10410.0,0.413,3291,62,0.722,0.124
1,49,0,3,5,1,4,0,36,5,3,4,1438.3,0,1438.3,0.929,4205,88,0.66,0.0
1,38,0,2,2,2,4,0,25,6,2,2,1438.3,538,900.3,0.675,4093,73,0.659,0.374
1,54,0,3,1,2,4,0,36,4,2,2,2778.0,743,2035.0,0.812,4515,74,0.51,0.267
1,54,0,1,3,1,4,0,42,3,5,4,2474.0,1539,935.0,0.649,4884,80,0.509,0.622
1,54,0,3,6,2,1,0,43,6,3,4,5632.0,1596,4036.0,0.951,3557,64,1.065,0.283
1,43,0,1,2,2,4,0,38,3,3,3,2642.0,2377,265.0,0.829,4780,88,0.725,0.9
1,57,0,1,5,0,4,0,47,6,6,1,2201.0,1420,781.0,0.762,4256,70,0.591,0.645
1,43,0,3,3,3,5,0,36,3,3,2,8777.0,2517,6260.0,0.696,4551,83,0.729,0.287
1,43,0,3,4,2,1,0,24,3,3,4,5182.0,1607,3575.0,0.874,5235,92,0.586,0.31
1,49,1,2,5,1,2,0,42,3,3,2,3783.0,0,3783.0,0.59,4383,82,0.783,0.0
1,46,0,3,3,3,4,0,41,2,1,4,1515.0,0,1515.0,0.819,3894,60,0.818,0.0
1,56,0,3,3,1,4,0,47,6,3,4,2865.0,2022,843.0,0.547,3441,66,0.65,0.706
1,46,0,4,2,2,1,0,34,6,2,1,2711.0,0,2711.0,0.636,4795,65,1.031,0.0
1,51,1,1,3,2,3,0,45,6,1,3,13287.0,1864,11423.0,0.603,3851,75,0.705,0.14
1,33,0,3,2,1,4,0,20,5,1,3,1438.3,0,1438.3,0.896,4530,72,0.636,0.0
1,55,1,3,2,1,2,0,49,3,1,4,5668.0,2517,3151.0,0.704,3382,56,0.931,0.444
1,41,0,3,2,1,4,0,29,6,3,1,1959.0,1268,691.0,0.731,4275,61,0.649,0.647
1,39,0,0,3,2,4,0,27,4,3,3,3927.0,720,3207.0,0.63,4230,93,0.898,0.183
1,38,0,1,5,1,4,0,26,5,1,1,4345.0,838,3507.0,0.593,4770,62,0.722,0.193
1,46,0,2,2,3,4,0,39,5,2,2,3003.0,1454,1549.0,0.595,4378,96,0.548,0.484
1,58,1,1,5,2,2,0,46,6,3,1,2541.0,1053,1488.0,0.926,4552,82,0.745,0.414
1,51,1,2,0,2,3,0,43,5,3,3,11862.0,0,11862.0,0.52,4101,88,0.66,0.0
1,44,0,3,0,1,5,0,36,3,1,4,8729.0,1427,7302.0,0.829,5347,96,0.524,0.163
1,35,0,2,5,2,5,0,29,3,1,1,2423.0,0,2423.0,0.663,4651,69,0.568,0.0
1,26,1,0,2,1,4,0,36,5,2,4,9916.0,0,9916.0,0.793,3477,65,0.667,0.0
1,39,0,1,2,1,4,0,29,4,2,4,1438.3,949,489.3,0.736,4222,65,0.667,0.66
1,38,1,2,0,1,3,0,36,3,3,3,6452.0,1151,5301.0,0.884,4835,84,0.714,0.178
1,37,0,2,5,1,4,0,36,6,5,4,1438.3,647,791.3,0.889,4803,64,0.684,0.45
1,53,0,2,1,2,5,0,49,3,2,2,4500.0,0,4500.0,0.761,4579,78,0.814,0.0
1,53,0,2,3,2,4,0,41,4,1,2,2252.0,1811,441.0,0.68,4201,68,1.125,0.804
1,39,0,2,5,2,4,0,36,3,2,3,2370.0,2031,339.0,0.889,4000,79,0.975,0.857
1,56,0,4,3,2,1,0,44,3,2,2,2610.0,1988,622.0,0.576,4127,69,0.533,0.762
1,52,0,4,6,1,4,0,41,3,3,3,2294.0,1787,507.0,0.748,3904,76,0.854,0.779
1,51,0,2,2,0,5,0,36,4,3,4,5062.0,1659,3403.0,0.836,4243,102,0.672,0.328
1,43,0,3,6,1,4,0,30,5,2,2,2415.0,1452,963.0,0.609,3970,68,0.619,0.601
1,51,0,1,3,2,4,0,45,3,3,3,2918.0,2049,869.0,0.501,3818,61,0.605,0.702
1,53,0,2,2,2,4,0,36,5,1,4,2708.0,2271,437.0,0.61,4812,83,0.766,0.839
1,54,0,3,3,1,4,0,36,5,1,4,3666.0,1739,1927.0,0.779,4735,84,0.826,0.474
1,36,0,4,3,1,1,0,30,3,3,1,1438.3,0,1438.3,0.71,4591,74,0.644,0.0
1,42,0,3,3,2,1,0,29,6,3,2,1545.0,751,794.0,0.551,4477,62,0.59,0.486
1,43,0,5,2,2,4,0,38,6,2,2,1438.3,604,834.3,0.771,4469,85,0.932,0.42
1,43,1,1,4,3,2,0,37,4,3,4,4112.0,1128,2984.0,0.587,4446,75,0.667,0.274
1,48,0,4,5,1,4,0,41,5,3,4,2340.0,1680,660.0,0.791,4751,83,0.804,0.718
1,47,0,4,2,1,4,0,34,5,3,4,1926.0,879,1047.0,0.536,4385,71,0.614,0.456
1,47,0,3,6,1,5,0,38,5,1,4,1634.0,1463,171.0,0.873,4397,72,0.565,0.895
1,49,0,3,5,2,4,0,36,4,1,4,4328.0,2058,2270.0,0.835,3421,61,1.033,0.476
1,51,0,3,3,1,4,0,32,6,3,3,2943.0,2131,812.0,0.597,4554,75,0.562,0.724
1,54,0,2,6,1,4,0,46,4,3,3,2611.0,1573,1038.0,0.902,4899,68,0.581,0.602
1,43,0,4,2,2,4,0,37,5,1,3,2419.0,0,2419.0,0.762,3888,63,0.853,0.0
1,49,0,1,2,1,1,0,38,5,2,2,5481.0,0,5481.0,0.784,3380,73,0.78,0.0
1,40,0,4,6,2,4,0,25,4,1,1,2129.0,1507,622.0,0.636,3655,70,0.667,0.708
1,40,1,3,6,1,2,0,27,6,2,4,9026.0,2312,6714.0,0.561,2229,37,0.762,0.256
1,48,1,2,6,3,1,0,43,5,2,2,1761.0,1249,512.0,0.936,4410,73,0.622,0.709
1,46,0,4,3,1,4,0,41,6,3,1,1438.3,0,1438.3,0.921,4200,86,0.536,0.0
1,35,0,3,5,1,5,0,29,3,3,1,2278.0,1303,975.0,0.645,5101,76,0.617,0.572
1,52,1,3,2,2,2,0,36,5,2,2,2801.0,2467,334.0,0.701,4926,90,0.731,0.881
1,35,0,4,0,1,4,0,31,3,3,4,2933.0,1011,1922.0,0.814,5089,71,0.868,0.345
1,56,0,1,6,1,4,0,45,4,1,2,3132.0,2230,902.0,0.78,4412,73,0.659,0.712
1,50,0,1,3,1,1,0,43,4,3,4,2961.0,2048,913.0,0.913,4056,92,0.769,0.692
1,37,0,1,3,2,5,0,28,4,3,2,2458.0,642,1816.0,0.666,4627,90,0.698,0.261
1,44,1,2,0,1,2,0,36,5,3,4,12229.0,997,11232.0,0.811,4284,75,0.596,0.082
1,35,0,3,2,1,4,0,21,3,1,1,2272.0,604,1668.0,0.987,4614,75,0.974,0.266
1,42,1,4,5,1,0,0,37,3,2,4,6953.0,1445,5508.0,0.591,3700,80,0.569,0.208
1,48,0,4,0,1,1,0,37,3,6,2,1792.0,933,859.0,0.821,4120,78,0.773,0.521
1,47,0,4,1,2,4,0,36,3,2,2,2765.0,901,1864.0,0.898,4990,80,0.905,0.326
1,39,0,1,5,2,4,0,34,3,1,4,6904.0,1148,5756.0,0.649,3485,84,0.615,0.166
1,48,0,3,3,1,4,0,34,5,2,2,1495.0,0,1495.0,0.802,3878,63,0.703,0.0
1,42,0,5,6,1,4,0,37,5,2,3,2541.0,1398,1143.0,0.635,4698,88,0.833,0.55
1,34,0,3,2,2,5,0,19,6,1,2,7531.0,0,7531.0,1.007,3833,71,0.578,0.0
1,47,0,4,4,3,5,0,29,5,2,1,8644.0,1391,7253.0,0.896,4272,59,0.686,0.161
1,43,0,4,0,2,1,0,36,6,3,1,1531.0,0,1531.0,0.704,4152,77,0.54,0.0
1,50,0,2,2,1,4,0,32,3,3,4,2884.0,2104,780.0,0.857,4486,93,0.86,0.73
1,50,0,1,4,2,1,0,38,3,1,4,4182.0,0,4182.0,0.853,4693,82,0.608,0.0
1,54,0,3,5,2,4,0,36,5,4,2,4542.0,1355,3187.0,0.48,4011,70,0.556,0.298
1,40,0,3,0,2,4,0,22,4,2,4,3372.0,2517,855.0,0.729,4209,72,0.756,0.746
1,40,1,2,2,0,2,0,36,3,1,2,3099.0,0,3099.0,0.72,3622,75,0.667,0.0
1,41,0,3,3,0,5,0,31,3,1,2,2416.0,1305,1111.0,0.93,4163,73,0.698,0.54
1,52,0,2,5,1,4,0,48,3,2,4,5299.0,578,4721.0,0.931,4509,79,0.717,0.109
1,41,0,4,2,2,4,0,35,3,1,4,2138.0,1283,855.0,0.645,4785,85,0.518,0.6
1,53,0,1,0,3,1,0,35,4,3,3,3585.0,0,3585.0,0.782,4806,81,0.653,0.0
1,48,0,4,5,1,1,0,32,6,1,3,2690.0,1903,787.0,0.824,4567,81,0.8,0.707
1,41,1,3,3,1,3,0,35,6,2,1,8376.0,1165,7211.0,0.888,4142,67,0.634,0.139
1,50,1,3,6,2,1,0,39,4,3,1,13509.0,2060,11449.0,0.729,3702,64,0.829,0.152
1,38,0,3,2,1,4,0,36,4,2,4,2396.0,2217,179.0,0.978,4593,74,0.721,0.925
1,40,0,5,2,1,4,0,30,3,2,2,2114.0,1618,496.0,0.664,4518,88,0.692,0.765
1,39,0,4,5,2,4,0,36,5,3,4,1623.0,729,894.0,0.886,4423,65,0.806,0.449
1,40,0,1,3,0,4,0,30,6,2,1,2579.0,1959,620.0,0.618,4300,69,0.683,0.76
1,48,0,5,5,1,1,0,43,4,1,3,2866.0,921,1945.0,0.654,4615,72,0.6,0.321
1,49,1,4,6,1,3,0,38,6,6,3,9738.0,1835,7903.0,0.763,4816,49,0.885,0.188
1,55,1,2,1,1,2,0,36,5,1,1,4370.0,0,4370.0,0.791,4326,74,0.721,0.0
1,58,1,3,6,2,3,0,36,6,2,3,3355.0,1878,1477.0,0.725,4578,84,0.953,0.56
1,43,0,2,3,2,1,0,38,4,2,2,5070.0,0,5070.0,0.67,4193,67,0.811,0.0
1,40,0,3,2,2,4,0,31,4,2,3,2016.0,978,1038.0,0.736,4379,78,0.95,0.485
1,48,0,3,3,2,1,0,36,5,3,2,3871.0,2055,1816.0,0.824,5480,58,0.933,0.531
1,61,0,0,2,1,5,0,36,6,2,3,2035.0,1883,152.0,0.955,4802,85,0.604,0.925
1,53,0,1,5,2,4,0,39,4,3,4,1773.0,1539,234.0,0.893,4087,74,0.762,0.868
1,42,0,3,5,0,4,0,28,6,2,4,2029.0,1377,652.0,0.838,4014,86,0.686,0.679
1,56,0,2,5,2,1,0,48,6,2,2,2941.0,1619,1322.0,0.9,5000,87,0.673,0.55
1,42,0,4,2,3,4,0,32,3,1,2,2314.0,1547,767.0,0.804,4678,74,1.0,0.669
1,57,1,2,2,1,3,0,36,6,3,3,6248.0,1493,4755.0,0.597,4664,60,0.579,0.239
1,40,1,2,3,0,1,0,35,3,1,1,2430.0,974,1456.0,0.677,4344,75,0.596,0.401
1,48,1,4,6,2,3,0,38,5,2,3,5543.0,1372,4171.0,0.744,5266,79,0.795,0.248
1,42,0,3,2,1,1,0,37,4,3,2,2470.0,2013,457.0,0.97,4384,82,1.0,0.815
1,49,0,4,1,2,1,0,39,5,3,1,3255.0,603,2652.0,0.617,4045,62,0.824,0.185
1,48,0,3,5,2,5,0,40,3,4,4,2827.0,1182,1645.0,0.902,4583,72,1.0,0.418
1,43,0,2,2,0,4,0,30,4,2,4,2351.0,2127,224.0,0.703,4278,71,0.821,0.905
1,45,0,2,2,1,4,0,36,6,1,3,4202.0,2201,2001.0,0.714,4385,78,0.66,0.524
1,40,0,1,3,1,4,0,36,6,3,2,4712.0,0,4712.0,0.84,4216,82,0.64,0.0
1,38,0,2,6,2,4,0,28,6,2,1,3206.0,2459,747.0,0.696,3852,65,0.625,0.767
1,39,0,2,3,2,4,0,36,4,2,3,5245.0,802,4443.0,0.504,3648,74,0.574,0.153
